,FLARE_TYPE,COINCIDENCE,SAVNCPP_1,SAVNCPP_2,SAVNCPP_3,SAVNCPP_4,SAVNCPP_5
303,M,True,18284000000000.0,21003000000000.0,21279000000000.0,20443000000000.0,21833000000000.0
304,M,True,26249000000000.0,28048000000000.0,28704000000000.0,30171000000000.0,29981000000000.0
305,M,True,33469000000000.0,36866000000000.0,34514000000000.0,33877000000000.0,39424000000000.0
306,M,True,15611000000000.0,22092000000000.0,20334000000000.0,17647000000000.0,18439000000000.0
307,M,True,30409000000000.0,27696000000000.0,26668000000000.0,28086000000000.0,26272000000000.0
308,M,False,11008000000000.0,11112000000000.0,11607000000000.0,10772000000000.0,11460000000000.0
309,M,False,696230000000.0,1638600000000.0,1539700000000.0,2564100000000.0,1992500000000.0
310,M,False,39940000000000.0,38359000000000.0,39536000000000.0,41220000000000.0,40764000000000.0
311,M,False,9372300000000.0,7443400000000.0,6727300000000.0,6099800000000.0,6802800000000.0
312,M,True,12936000000000.0,11022000000000.0,10466000000000.0,11446000000000.0,11586000000000.0
313,M,True,4137300000000.0,5221200000000.0,4415300000000.0,4749700000000.0,3799500000000.0
314,M,False,2559100000000.0,2808300000000.0,3454000000000.0,1951100000000.0,4312300000000.0
315,M,False,12626000000000.0,11696000000000.0,23352000000000.0,8298500000000.0,6977200000000.0
316,M,True,8731700000000.0,7786400000000.0,9036000000000.0,6439800000000.0,7768000000000.0
317,M,False,12315000000000.0,11323000000000.0,13052000000000.0,14725000000000.0,16857000000000.0
318,M,False,2693300000000.0,2240000000000.0,2254800000000.0,2199200000000.0,2851100000000.0
319,M,True,1422900000000.0,1213900000000.0,873590000000.0,265780000000.0,1384800000000.0
320,M,False,374590000000.0,398990000000.0,466340000000.0,814260000000.0,844890000000.0
321,M,True,18565000000000.0,20728000000000.0,18528000000000.0,20235000000000.0,20061000000000.0
322,M,False,20235000000000.0,20061000000000.0,14615000000000.0,17540000000000.0,15474000000000.0
323,M,False,5573800000000.0,5480600000000.0,6735500000000.0,6070700000000.0,5109600000000.0
324,M,True,8512700000000.0,7484000000000.0,7763700000000.0,8536400000000.0,10006000000000.0
325,M,False,3646000000000.0,4188200000000.0,4103100000000.0,4946000000000.0,6516000000000.0
326,M,False,4743600000000.0,3591100000000.0,5532800000000.0,4249200000000.0,3674100000000.0
327,M,False,10726000000000.0,10109000000000.0,12126000000000.0,7840800000000.0,10509000000000.0
328,M,False,8962600000000.0,8220500000000.0,9269400000000.0,8276200000000.0,10251000000000.0
329,M,True,5972800000000.0,6385500000000.0,6071800000000.0,5340500000000.0,6100400000000.0
330,M,False,4485100000000.0,4180600000000.0,4130900000000.0,2716900000000.0,5124900000000.0
331,M,True,3403900000000.0,4312300000000.0,3825900000000.0,4224400000000.0,3492600000000.0
332,M,True,26176000000000.0,36227000000000.0,35274000000000.0,32359000000000.0,33064000000000.0
333,M,True,41154000000000.0,38101000000000.0,41906000000000.0,39997000000000.0,39026000000000.0
334,M,False,41991000000000.0,42630000000000.0,45068000000000.0,42632000000000.0,47170000000000.0
335,M,False,46275000000000.0,51578000000000.0,49009000000000.0,45159000000000.0,46817000000000.0
336,M,False,3095400000000.0,4737600000000.0,1430800000000.0,989480000000.0,1746900000000.0
337,M,False,4917500000000.0,4716800000000.0,5795100000000.0,5296200000000.0,5452300000000.0
338,M,True,72063000000000.0,68941000000000.0,68909000000000.0,70414000000000.0,69616000000000.0
339,M,False,710690000000.0,873150000000.0,883930000000.0,851360000000.0,936020000000.0
340,M,False,41091000000000.0,37962000000000.0,41507000000000.0,39618000000000.0,40335000000000.0
341,M,False,497170000000.0,409570000000.0,772020000000.0,412900000000.0,678860000000.0
342,M,False,5099000000000.0,4946900000000.0,5275500000000.0,5779100000000.0,6373400000000.0
343,M,False,5520600000000.0,4807200000000.0,4002900000000.0,4243800000000.0,3923500000000.0
344,M,False,3797400000000.0,5696800000000.0,4401400000000.0,3783400000000.0,4534700000000.0
345,M,False,11473000000000.0,7097900000000.0,16746000000000.0,13825000000000.0,11430000000000.0
346,M,False,16270000000000.0,21848000000000.0,19733000000000.0,18017000000000.0,18907000000000.0
347,M,True,4569300000000.0,8284300000000.0,4635600000000.0,6351900000000.0,5032000000000.0
348,M,False,5044100000000.0,5112900000000.0,4602600000000.0,6250200000000.0,1801900000000.0
349,M,False,17016000000000.0,14596000000000.0,16622000000000.0,9546100000000.0,10968000000000.0
350,M,True,12618000000000.0,14327000000000.0,13830000000000.0,17151000000000.0,17818000000000.0
351,M,False,19471000000000.0,20670000000000.0,26000000000000.0,29215000000000.0,25407000000000.0
352,M,True,3825300000000.0,3535600000000.0,1672800000000.0,5567700000000.0,7800100000000.0
353,M,True,23439000000000.0,24054000000000.0,29560000000000.0,26881000000000.0,27605000000000.0
354,M,False,30504000000000.0,30660000000000.0,28603000000000.0,31620000000000.0,29441000000000.0
355,M,False,35175000000000.0,40031000000000.0,38989000000000.0,40897000000000.0,38925000000000.0
356,M,False,4060200000000.0,4985600000000.0,4184900000000.0,4629300000000.0,4665500000000.0
357,M,False,46510000000000.0,43396000000000.0,46811000000000.0,47809000000000.0,41247000000000.0
358,M,False,54692000000000.0,58722000000000.0,62178000000000.0,56575000000000.0,58498000000000.0
359,M,False,11458000000000.0,11571000000000.0,13560000000000.0,15602000000000.0,14037000000000.0
360,M,True,94488000000000.0,89409000000000.0,92833000000000.0,92733000000000.0,88228000000000.0
361,M,False,87579000000000.0,93141000000000.0,92377000000000.0,92766000000000.0,91656000000000.0
362,M,False,98271000000000.0,97725000000000.0,100170000000000.0,96939000000000.0,98614000000000.0
363,M,False,64863000000000.0,78376000000000.0,80564000000000.0,77294000000000.0,78132000000000.0
364,M,True,32719000000000.0,31659000000000.0,32617000000000.0,31804000000000.0,35264000000000.0
365,M,False,30505000000000.0,32412000000000.0,33405000000000.0,32162000000000.0,33361000000000.0
366,M,False,50303000000000.0,46511000000000.0,46450000000000.0,46966000000000.0,42980000000000.0
367,M,True,2535400000000.0,3720100000000.0,4544200000000.0,6192100000000.0,4425000000000.0
368,M,True,4514100000000.0,4693800000000.0,5386000000000.0,3626300000000.0,4742200000000.0
369,M,True,17414000000000.0,18037000000000.0,18467000000000.0,18619000000000.0,17984000000000.0
370,M,True,19858000000000.0,17825000000000.0,18115000000000.0,18006000000000.0,19708000000000.0
371,M,True,3716800000000.0,3117600000000.0,4564600000000.0,3185100000000.0,4599400000000.0
372,M,True,19382000000000.0,19722000000000.0,20992000000000.0,18728000000000.0,18252000000000.0
373,M,True,16474000000000.0,13760000000000.0,13283000000000.0,12802000000000.0,10031000000000.0
374,M,False,10249000000000.0,10285000000000.0,8431300000000.0,9762100000000.0,8738900000000.0
375,M,False,7835900000000.0,4422700000000.0,4753100000000.0,4412800000000.0,5383300000000.0
376,M,True,13105000000000.0,15215000000000.0,16269000000000.0,13635000000000.0,9597600000000.0
377,M,False,22033000000000.0,23293000000000.0,22890000000000.0,22691000000000.0,22737000000000.0
378,M,False,21526000000000.0,20091000000000.0,21028000000000.0,20269000000000.0,17683000000000.0
379,M,False,20885000000000.0,20729000000000.0,20410000000000.0,21888000000000.0,22583000000000.0
380,M,False,5737900000000.0,6770200000000.0,6245400000000.0,5982700000000.0,6269000000000.0
381,M,False,4065700000000.0,4765200000000.0,4240100000000.0,2854500000000.0,3665300000000.0
382,M,False,8303500000000.0,4554200000000.0,4658100000000.0,1984200000000.0,2709500000000.0
383,M,False,2665800000000.0,1724600000000.0,3144900000000.0,3472200000000.0,3554800000000.0
384,M,False,6118900000000.0,8367000000000.0,6427200000000.0,6238800000000.0,4494700000000.0
385,M,False,1830800000000.0,1983300000000.0,2006800000000.0,1904700000000.0,1844100000000.0
386,M,False,10672000000000.0,13019000000000.0,13934000000000.0,14382000000000.0,15326000000000.0
387,M,False,16292000000000.0,14700000000000.0,13271000000000.0,14520000000000.0,12871000000000.0
388,M,True,631330000000.0,1206100000000.0,4116900000000.0,5758800000000.0,4877400000000.0
389,M,True,3396400000000.0,2550400000000.0,4954000000000.0,3041300000000.0,2472000000000.0
390,M,True,5306100000000.0,5943500000000.0,3457800000000.0,3772100000000.0,3696600000000.0
391,M,False,9892100000000.0,8090000000000.0,9916100000000.0,9534800000000.0,9695300000000.0
392,M,False,7897000000000.0,8316900000000.0,7935500000000.0,9034300000000.0,8405100000000.0
393,M,False,16294000000000.0,15864000000000.0,14040000000000.0,15666000000000.0,17435000000000.0
394,M,True,5610500000000.0,4692100000000.0,5641400000000.0,4916900000000.0,4572600000000.0
395,M,False,5548000000000.0,6858200000000.0,6912000000000.0,9343800000000.0,8396800000000.0
396,M,False,489810000000.0,916130000000.0,1103800000000.0,404410000000.0,847580000000.0
397,M,True,11101000000000.0,11523000000000.0,12430000000000.0,12206000000000.0,12345000000000.0
398,M,True,8821400000000.0,11898000000000.0,11347000000000.0,6795000000000.0,4934600000000.0
399,M,False,11522000000000.0,8972900000000.0,9414800000000.0,2780500000000.0,6683500000000.0
400,M,False,18449000000000.0,20798000000000.0,18162000000000.0,17136000000000.0,19046000000000.0
401,M,False,9345500000000.0,9223200000000.0,4058300000000.0,10304000000000.0,8067500000000.0
402,M,True,4041900000000.0,2348900000000.0,2313700000000.0,1639400000000.0,1943800000000.0
403,M,False,3677800000000.0,5164600000000.0,4768300000000.0,5803600000000.0,6467400000000.0
404,M,False,12896000000000.0,14104000000000.0,11361000000000.0,13609000000000.0,14116000000000.0
405,M,False,3809300000000.0,4185400000000.0,3227400000000.0,3808200000000.0,2915800000000.0
406,M,False,4187800000000.0,2362100000000.0,2975500000000.0,3606700000000.0,2723400000000.0
407,M,False,31525000000000.0,31083000000000.0,29823000000000.0,28745000000000.0,25740000000000.0
408,M,False,2666900000000.0,3443300000000.0,2892100000000.0,4111500000000.0,3404800000000.0
409,M,True,11348000000000.0,9603400000000.0,8725600000000.0,10005000000000.0,18964000000000.0
410,M,False,14651000000000.0,14447000000000.0,13039000000000.0,12580000000000.0,12445000000000.0
411,M,False,8868300000000.0,5510500000000.0,5244300000000.0,4124900000000.0,4892700000000.0
412,M,False,2216000000000.0,2569200000000.0,12008000000000.0,8504500000000.0,9162700000000.0
413,M,False,5730800000000.0,7373800000000.0,5797800000000.0,7074300000000.0,7219800000000.0
414,M,False,22690000000000.0,20547000000000.0,21980000000000.0,23626000000000.0,25127000000000.0
415,M,True,10147000000000.0,10060000000000.0,9264600000000.0,7396200000000.0,9174900000000.0
416,M,True,27016000000000.0,29176000000000.0,28239000000000.0,28272000000000.0,29124000000000.0
417,M,True,32317000000000.0,28345000000000.0,28334000000000.0,30254000000000.0,28597000000000.0
418,M,True,27561000000000.0,26842000000000.0,24490000000000.0,25189000000000.0,23527000000000.0
419,M,True,38780000000000.0,44724000000000.0,30116000000000.0,44127000000000.0,34825000000000.0
420,M,False,42442000000000.0,44102000000000.0,46294000000000.0,53245000000000.0,43128000000000.0
421,M,False,7866900000000.0,8058800000000.0,8267500000000.0,7870700000000.0,7902100000000.0
422,M,False,57369000000000.0,57457000000000.0,54241000000000.0,56611000000000.0,54065000000000.0
423,M,False,11626000000000.0,11584000000000.0,9062200000000.0,10053000000000.0,12128000000000.0
424,M,False,54612000000000.0,54198000000000.0,55101000000000.0,52399000000000.0,52833000000000.0
425,M,False,2808000000000.0,3667800000000.0,4429200000000.0,2954200000000.0,6401700000000.0
426,M,False,28491000000000.0,27551000000000.0,25800000000000.0,26728000000000.0,27243000000000.0
427,M,False,626370000000.0,1594300000000.0,2249700000000.0,961380000000.0,847090000000.0
428,M,True,2436400000000.0,2187100000000.0,2835300000000.0,2748900000000.0,3159700000000.0
429,M,False,3205300000000.0,3134100000000.0,4202400000000.0,3366200000000.0,4106700000000.0
430,M,False,4158500000000.0,5051000000000.0,5892300000000.0,5090200000000.0,3881200000000.0
431,M,False,7611000000000.0,8637600000000.0,8650100000000.0,10230000000000.0,7979400000000.0
432,M,False,2466300000000.0,4141600000000.0,5486400000000.0,3569900000000.0,2178900000000.0
433,M,True,6225800000000.0,4897100000000.0,4146700000000.0,4043600000000.0,4374500000000.0
434,M,False,4146700000000.0,4043600000000.0,4374500000000.0,6402200000000.0,5879600000000.0
435,M,False,3758200000000.0,3447100000000.0,3464600000000.0,4661300000000.0,5117500000000.0
436,M,True,6828400000000.0,11335000000000.0,10433000000000.0,9654000000000.0,13205000000000.0
437,M,True,28520000000000.0,30092000000000.0,27027000000000.0,23318000000000.0,27227000000000.0
438,M,False,32766000000000.0,36687000000000.0,37002000000000.0,37521000000000.0,36333000000000.0
439,M,False,32085000000000.0,35139000000000.0,33428000000000.0,35480000000000.0,36015000000000.0
440,M,False,36015000000000.0,28717000000000.0,31942000000000.0,28581000000000.0,23068000000000.0
441,M,False,26057000000000.0,29010000000000.0,29463000000000.0,28075000000000.0,28875000000000.0
442,M,True,22761000000000.0,23454000000000.0,23110000000000.0,24388000000000.0,21382000000000.0
443,M,False,22799000000000.0,21867000000000.0,23136000000000.0,26041000000000.0,24472000000000.0
444,M,True,11917000000000.0,10922000000000.0,13430000000000.0,9812200000000.0,9381500000000.0
445,M,True,12314000000000.0,12705000000000.0,12236000000000.0,16496000000000.0,15441000000000.0
446,M,True,36984000000000.0,40984000000000.0,37030000000000.0,32227000000000.0,34635000000000.0
447,M,False,37030000000000.0,32227000000000.0,34635000000000.0,33193000000000.0,33302000000000.0
448,M,False,28908000000000.0,30993000000000.0,26031000000000.0,29444000000000.0,27803000000000.0
449,M,False,33290000000000.0,33320000000000.0,35919000000000.0,33238000000000.0,31098000000000.0
450,M,False,34841000000000.0,34648000000000.0,30533000000000.0,31758000000000.0,32161000000000.0
451,M,True,40821000000000.0,37476000000000.0,35042000000000.0,39440000000000.0,37412000000000.0
452,M,False,55983000000000.0,58775000000000.0,59160000000000.0,60750000000000.0,64467000000000.0
453,M,False,46852000000000.0,46793000000000.0,50053000000000.0,53073000000000.0,48943000000000.0
454,M,False,38943000000000.0,43573000000000.0,36219000000000.0,38224000000000.0,34981000000000.0
455,M,False,37234000000000.0,31885000000000.0,31937000000000.0,30942000000000.0,28535000000000.0
456,M,True,21517000000000.0,20891000000000.0,14348000000000.0,13661000000000.0,12668000000000.0
457,M,True,3676000000000.0,1587600000000.0,5226500000000.0,6318300000000.0,5487500000000.0
458,M,False,3037500000000.0,2257900000000.0,4498000000000.0,6426800000000.0,2357500000000.0
459,M,False,6622800000000.0,4455200000000.0,3436200000000.0,3019100000000.0,10614000000000.0
460,M,False,6753400000000.0,6659300000000.0,7235500000000.0,9193700000000.0,7483700000000.0
461,M,False,8144500000000.0,2753600000000.0,16905000000000.0,4380200000000.0,5035900000000.0
462,M,False,12130000000000.0,12757000000000.0,18557000000000.0,10740000000000.0,16844000000000.0
463,M,False,9098300000000.0,9093500000000.0,7011600000000.0,8654200000000.0,12034000000000.0
464,M,False,12034000000000.0,9604000000000.0,9525600000000.0,11647000000000.0,7676400000000.0
465,M,False,18966000000000.0,5377400000000.0,7728300000000.0,2953600000000.0,10589000000000.0
466,M,True,3880500000000.0,893630000000.0,361580000000.0,3419500000000.0,4929300000000.0
467,M,False,4281800000000.0,3390400000000.0,3670300000000.0,3631900000000.0,11590000000000.0
468,M,True,22096000000000.0,18743000000000.0,26290000000000.0,21295000000000.0,12657000000000.0
469,M,True,22545000000000.0,21286000000000.0,22367000000000.0,20316000000000.0,22376000000000.0
470,M,True,44191000000000.0,45749000000000.0,45079000000000.0,43903000000000.0,42996000000000.0
471,M,False,44178000000000.0,43481000000000.0,47472000000000.0,47143000000000.0,49055000000000.0
472,M,False,53993000000000.0,54774000000000.0,51755000000000.0,54976000000000.0,54495000000000.0
473,M,False,54902000000000.0,54674000000000.0,51964000000000.0,53343000000000.0,53692000000000.0
474,M,False,57539000000000.0,59143000000000.0,57897000000000.0,57973000000000.0,55416000000000.0
475,M,True,3852000000000.0,6923000000000.0,4448800000000.0,6214400000000.0,5004500000000.0
476,M,True,12541000000000.0,16831000000000.0,18038000000000.0,6988200000000.0,12896000000000.0
477,M,False,40678000000000.0,39532000000000.0,37868000000000.0,33414000000000.0,38402000000000.0
478,M,False,2601200000000.0,3445000000000.0,3544200000000.0,2376100000000.0,673910000000.0
